# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
MIKKELSEN_MEF_LCP_WITH_H3K4M...          SET     118     0.035335    0.0027848     0.078353      0.32601 MIKKELSEN_MEF_LCP_WITH_H3K4ME3
MIKKELSEN_NPC_HCP_WITH_H3K27...          SET     337    -0.096872    -0.012827     0.051477      0.97006 MIKKELSEN_NPC_HCP_WITH_H3K27ME3
MIKKELSEN_NPC_HCP_WITH_H3K4M...          SET     202     -0.12685    -0.013051     0.063134      0.97774 MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3
MIKKELSEN_NPC_ICP_WITH_H3K27...          SET      12      0.14804    0.0037312       0.2683      0.29055 MIKKELSEN_NPC_ICP_WITH_H3K27ME3
MIKKELSEN_NPC_ICP_WITH_H3K4M...          SET     413    -0.042422   -0.0062054     0.040241      0.85409 MIKKELSEN_NPC_ICP_WITH_H3K4ME3
MIKKELSEN_NPC_LCP_WITH_H3K4M...          SET      58      0.12979    0.0071828      0.11912      0.13796 MIKKELSEN_NPC_LCP_WITH_H3K4ME3
MIKKELSEN_NPC_WITH_LCP_H3K27...          SET       8     -0.28748   -0.0059166      0.25804      0.86737 MIKKELSEN_NPC_WITH_LCP_H3K27ME3
MIKKELSEN_PARTIALLY_REPROGRA...          SET       9    -0.033826  -0.00073837      0.31308      0.54302 MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY
MIKKELSEN_PLURIPOTENT_STATE_...1         SET       8     -0.25667   -0.0052824      0.33845      0.77588 MIKKELSEN_PLURIPOTENT_STATE_DN
MIKKELSEN_PLURIPOTENT_STATE_...2         SET      11    -0.037341  -0.00090109      0.25557      0.55808 MIKKELSEN_PLURIPOTENT_STATE_UP
MILICIC_FAMILIAL_ADENOMATOUS...1         SET       9     -0.16018   -0.0034965      0.30188      0.70215 MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN
MILICIC_FAMILIAL_ADENOMATOUS...2         SET       9      0.13432    0.0029321      0.33654       0.3449 MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP
MILI_PSEUDOPODIA                         SET      44     0.063859    0.0030793      0.12682      0.30729 MILI_PSEUDOPODIA
MILI_PSEUDOPODIA_CHEMOTAXIS_...1         SET     402    0.0070999    0.0010249     0.039766      0.42915 MILI_PSEUDOPODIA_CHEMOTAXIS_DN
MILI_PSEUDOPODIA_CHEMOTAXIS_...2         SET      78     0.007631   0.00048949     0.090589      0.46643 MILI_PSEUDOPODIA_CHEMOTAXIS_UP
MILI_PSEUDOPODIA_HAPTOTAXIS_...1         SET     640     -0.03012   -0.0054509     0.032412      0.82362 MILI_PSEUDOPODIA_HAPTOTAXIS_DN
MILI_PSEUDOPODIA_HAPTOTAXIS_...2         SET     480     0.018171    0.0028604     0.038841      0.31995 MILI_PSEUDOPODIA_HAPTOTAXIS_UP
MINGUEZ_LIVER_CANCER_VASCULA...1         SET      21     -0.18844   -0.0062813      0.19448       0.8337 MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN
MINGUEZ_LIVER_CANCER_VASCULA...2         SET      13     0.098567    0.0025856      0.19377      0.30549 MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP
MISHRA_CARCINOMA_ASSOCIATED_...1         SET      22     -0.14756   -0.0050341      0.16778      0.81042 MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN
MISHRA_CARCINOMA_ASSOCIATED_...2         SET      23      0.10727    0.0037419      0.16938      0.26327 MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP
MISIAK_ANAPLASTIC_THYROID_CA...1         SET      18      0.13939    0.0043021      0.23524      0.27674 MISIAK_ANAPLASTIC_THYROID_CARCINOMA_DN
MISIAK_ANAPLASTIC_THYROID_CA...2         SET      44      0.19029    0.0091757      0.12804     0.068631 MISIAK_ANAPLASTIC_THYROID_CARCINOMA_UP
MISSIAGLIA_REGULATED_BY_METH...1         SET     112     0.027735    0.0021299     0.068101      0.34191 MISSIAGLIA_REGULATED_BY_METHYLATION_DN
MISSIAGLIA_REGULATED_BY_METH...2         SET     112    -0.025804   -0.0019816     0.078108      0.62944 MISSIAGLIA_REGULATED_BY_METHYLATION_UP
MITSIADES_RESPONSE_TO_APLIDI...1         SET     240     0.037599    0.0042122     0.053333      0.24041 MITSIADES_RESPONSE_TO_APLIDIN_DN
MITSIADES_RESPONSE_TO_APLIDI...2         SET     411    -0.036883   -0.0053824     0.041433      0.81331 MITSIADES_RESPONSE_TO_APLIDIN_UP
MIYAGAWA_TARGETS_OF_EWSR1_ET...1         SET     217    0.0040752   0.00043438     0.062296      0.47392 MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN
MIYAGAWA_TARGETS_OF_EWSR1_ET...2         SET     248   -0.0067364    -0.000767     0.057309      0.54679 MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP
MIZUKAMI_HYPOXIA_DN                      SET       6      0.52193    0.0093031      0.33177     0.057852 MIZUKAMI_HYPOXIA_DN
MIZUKAMI_HYPOXIA_UP                      SET      12     0.073515    0.0018528       0.2666      0.39137 MIZUKAMI_HYPOXIA_UP
MIZUSHIMA_AUTOPHAGOSOME_FORM...          SET      12    -0.089861   -0.0022648      0.23872       0.6467 MIZUSHIMA_AUTOPHAGOSOME_FORMATION
MMS_MOUSE_LYMPH_HIGH_4HRS_UP             SET      29    -0.029439   -0.0011529      0.13921      0.58374 MMS_MOUSE_LYMPH_HIGH_4HRS_UP
MODY_HIPPOCAMPUS_NEONATAL                SET      32     0.027155    0.0011171      0.14371      0.42506 MODY_HIPPOCAMPUS_NEONATAL
MODY_HIPPOCAMPUS_POSTNATAL               SET      54     0.024872    0.0013283      0.11656      0.41552 MODY_HIPPOCAMPUS_POSTNATAL
MODY_HIPPOCAMPUS_PRENATAL                SET      44      0.12132    0.0058503      0.11339      0.14232 MODY_HIPPOCAMPUS_PRENATAL
MOHANKUMAR_HOXA1_TARGETS_DN              SET     156    -0.079325    -0.007181     0.069578      0.87287 MOHANKUMAR_HOXA1_TARGETS_DN
MOHANKUMAR_HOXA1_TARGETS_UP              SET     386    -0.084276    -0.011927       0.0415      0.97885 MOHANKUMAR_HOXA1_TARGETS_UP
MOLENAAR_TARGETS_OF_CCND1_AN...1         SET      54      0.11307    0.0060385      0.10353       0.1374 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN
MOLENAAR_TARGETS_OF_CCND1_AN...2         SET      62       0.0846    0.0048402      0.10962      0.22014 MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP
MONNIER_POSTRADIATION_TUMOR_...1         SET     361    0.0016099   0.00022047     0.044235      0.48548 MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN
MONNIER_POSTRADIATION_TUMOR_...2         SET     387    -0.011865   -0.0016813     0.041444      0.61268 MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP
MONTERO_THYROID_CANCER_POOR_...1         SET      10     0.029431   0.00067718      0.28585        0.459 MONTERO_THYROID_CANCER_POOR_SURVIVAL_DN
MONTERO_THYROID_CANCER_POOR_...2         SET      12     -0.24371   -0.0061423      0.21073      0.87625 MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP
MOOTHA_FFA_OXYDATION                     SET      22     0.083815    0.0028595      0.16653      0.30738 MOOTHA_FFA_OXYDATION
MOOTHA_GLUCONEOGENESIS                   SET      29       0.1136    0.0044491      0.15327      0.22929 MOOTHA_GLUCONEOGENESIS
MOOTHA_GLYCOGEN_METABOLISM               SET      19    -0.047043   -0.0014916      0.20405      0.59117 MOOTHA_GLYCOGEN_METABOLISM
MOOTHA_GLYCOLYSIS                        SET      19   -0.0051137  -0.00016214      0.18812      0.51084 MOOTHA_GLYCOLYSIS
MOOTHA_HUMAN_MITODB_6_2002               SET     403    -0.076545    -0.011064     0.040465      0.97072 MOOTHA_HUMAN_MITODB_6_2002
MOOTHA_MITOCHONDRIA                      SET     422    -0.070095    -0.010362     0.039765      0.96102 MOOTHA_MITOCHONDRIA
MOOTHA_PGC                               SET     403     0.013655    0.0019736     0.039879      0.36603 MOOTHA_PGC
MOOTHA_PYR                               SET       6     -0.41614   -0.0074176       0.3241      0.90042 MOOTHA_PYR
MOOTHA_ROS                               SET       6      0.12745    0.0022717      0.39821      0.37447 MOOTHA_ROS
MOOTHA_TCA                               SET      14      -0.3499   -0.0095248      0.23219      0.93408 MOOTHA_TCA
MOOTHA_VOXPHOS                           SET      84    -0.097925   -0.0065174     0.082749      0.88167 MOOTHA_VOXPHOS
MOREAUX_B_LYMPHOCYTE_MATURAT...1         SET      74      0.16672     0.010418     0.090013     0.032006 MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN
MOREAUX_B_LYMPHOCYTE_MATURAT...2         SET      78     0.033379    0.0021411     0.096203      0.36431 MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP
MOREAUX_MULTIPLE_MYELOMA_BY_...1         SET     170     0.083091    0.0078492     0.061197     0.087279 MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN
MOREAUX_MULTIPLE_MYELOMA_BY_...2         SET     341    -0.017855   -0.0023779     0.044646      0.65539 MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP
MOREIRA_RESPONSE_TO_TSA_DN               SET      18   -0.0045082  -0.00013914      0.18648      0.50964 MOREIRA_RESPONSE_TO_TSA_DN
MOREIRA_RESPONSE_TO_TSA_UP               SET      26    -0.091478   -0.0033925      0.15138      0.72718 MOREIRA_RESPONSE_TO_TSA_UP
MORI_EMU_MYC_LYMPHOMA_BY_ONS...1         SET      16      0.03701     0.001077      0.20461      0.42823 MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN
MORI_EMU_MYC_LYMPHOMA_BY_ONS...2         SET     108    -0.064246   -0.0048453     0.075734      0.80186 MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP
MORI_IMMATURE_B_LYMPHOCYTE_DN            SET      88     -0.12658   -0.0086217     0.080314      0.94248 MORI_IMMATURE_B_LYMPHOCYTE_DN
MORI_IMMATURE_B_LYMPHOCYTE_UP            SET      48    -0.079405   -0.0039987      0.12336      0.74011 MORI_IMMATURE_B_LYMPHOCYTE_UP
MORI_LARGE_PRE_BII_LYMPHOCYT...1         SET      57    -0.070889   -0.0038893      0.10803      0.74415 MORI_LARGE_PRE_BII_LYMPHOCYTE_DN
MORI_LARGE_PRE_BII_LYMPHOCYT...2         SET      84    -0.029382   -0.0019556     0.086103      0.63354 MORI_LARGE_PRE_BII_LYMPHOCYTE_UP
MORI_MATURE_B_LYMPHOCYTE_DN              SET      72      0.14779    0.0091093     0.095562     0.061001 MORI_MATURE_B_LYMPHOCYTE_DN
MORI_MATURE_B_LYMPHOCYTE_UP              SET      91    -0.097104   -0.0067254     0.089658       0.8606 MORI_MATURE_B_LYMPHOCYTE_UP
MORI_PLASMA_CELL_DN                      SET      34        0.167    0.0070808      0.15936      0.14734 MORI_PLASMA_CELL_DN
MORI_PLASMA_CELL_UP                      SET      48      0.18656     0.009395      0.11421     0.051193 MORI_PLASMA_CELL_UP
MORI_PRE_BI_LYMPHOCYTE_DN                SET      75     0.027321    0.0017186      0.09645      0.38849 MORI_PRE_BI_LYMPHOCYTE_DN
MORI_PRE_BI_LYMPHOCYTE_UP                SET      77     -0.02672   -0.0017029     0.088441      0.61872 MORI_PRE_BI_LYMPHOCYTE_UP
MORI_SMALL_PRE_BII_LYMPHOCYT...1         SET      74    -0.017151   -0.0010717     0.096008      0.57089 MORI_SMALL_PRE_BII_LYMPHOCYTE_DN
MORI_SMALL_PRE_BII_LYMPHOCYT...2         SET      75     0.047483    0.0029869      0.09918      0.31606 MORI_SMALL_PRE_BII_LYMPHOCYTE_UP
MOROSETTI_FACIOSCAPULOHUMERA...1         SET      12     0.030231   0.00076193      0.19745      0.43916 MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN
MOROSETTI_FACIOSCAPULOHUMERA...2         SET      20      0.12819    0.0041702      0.20116      0.26198 MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
MOSERLE_IFNA_RESPONSE                    SET      31      0.35838      0.01451      0.16402     0.014452 MOSERLE_IFNA_RESPONSE
MOTAMED_RESPONSE_TO_ANDROGEN...1         SET       6     -0.36874   -0.0065726       0.3071      0.88506 MOTAMED_RESPONSE_TO_ANDROGEN_DN
MOTAMED_RESPONSE_TO_ANDROGEN...2         SET       4      0.53725    0.0078193      0.44431      0.11331 MOTAMED_RESPONSE_TO_ANDROGEN_UP
MUELLER_COMMON_TARGETS_OF_AM...1         SET      29    0.0077031   0.00030168      0.14864      0.47933 MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN
MUELLER_COMMON_TARGETS_OF_AM...2         SET      13      0.30315    0.0079522      0.25359      0.11597 MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP
MUELLER_METHYLATED_IN_GLIOBL...          SET      36    -0.053255   -0.0023233      0.14509       0.6432 MUELLER_METHYLATED_IN_GLIOBLASTOMA
MUELLER_PLURINET                         SET     290     0.037786     0.004647     0.045838      0.20488 MUELLER_PLURINET
MULLIGAN_NTF3_SIGNALING_VIA_...1         SET       8     -0.26597   -0.0054739      0.33201      0.78845 MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN
MULLIGAN_NTF3_SIGNALING_VIA_...2         SET      21     -0.34332    -0.011444      0.19329      0.96215 MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP
MULLIGHAN_MLL_SIGNATURE_1_DN             SET     226     0.052849    0.0057475     0.056246      0.17372 MULLIGHAN_MLL_SIGNATURE_1_DN
MULLIGHAN_MLL_SIGNATURE_1_UP             SET     362    -0.035329    -0.004845     0.043209      0.79321 MULLIGHAN_MLL_SIGNATURE_1_UP
MULLIGHAN_MLL_SIGNATURE_2_DN             SET     263     0.057068    0.0066886     0.053382      0.14253 MULLIGHAN_MLL_SIGNATURE_2_DN
MULLIGHAN_MLL_SIGNATURE_2_UP             SET     398    -0.015637   -0.0022463     0.040223      0.65126 MULLIGHAN_MLL_SIGNATURE_2_UP
MULLIGHAN_NPM1_MUTATED_SIGNA...1         SET     118      0.15725     0.012393     0.076487     0.019902 MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN
MULLIGHAN_NPM1_MUTATED_SIGNA...2         SET     243     0.030317    0.0034174     0.052947      0.28346 MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP
MULLIGHAN_NPM1_MUTATED_SIGNA...3         SET      72      0.14078    0.0086776     0.094968     0.069122 MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN
MULLIGHAN_NPM1_MUTATED_SIGNA...4         SET     119      0.14031     0.011104     0.077416     0.034973 MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP
MULLIGHAN_NPM1_SIGNATURE_3_DN            SET     153      0.11762     0.010546     0.069041     0.044229 MULLIGHAN_NPM1_SIGNATURE_3_DN
MULLIGHAN_NPM1_SIGNATURE_3_UP            SET     302      0.03316    0.0041604     0.047476      0.24245 MULLIGHAN_NPM1_SIGNATURE_3_UP
MUNSHI_MULTIPLE_MYELOMA_DN               SET       9     -0.13637   -0.0029768      0.26723      0.69508 MUNSHI_MULTIPLE_MYELOMA_DN
MUNSHI_MULTIPLE_MYELOMA_UP               SET      72      0.19432     0.011977     0.094073     0.019439 MUNSHI_MULTIPLE_MYELOMA_UP
MURAKAMI_UV_RESPONSE_1HR_DN              SET      10      0.39043    0.0089834      0.28337     0.084141 MURAKAMI_UV_RESPONSE_1HR_DN
MURAKAMI_UV_RESPONSE_1HR_UP              SET      14      0.27831    0.0075759      0.22254      0.10556 MURAKAMI_UV_RESPONSE_1HR_UP
MURAKAMI_UV_RESPONSE_24HR                SET      19     0.023578    0.0007476      0.18745      0.44995 MURAKAMI_UV_RESPONSE_24HR
MURAKAMI_UV_RESPONSE_6HR_DN              SET      20      0.26296    0.0085544      0.17696     0.068645 MURAKAMI_UV_RESPONSE_6HR_DN
MURAKAMI_UV_RESPONSE_6HR_UP              SET      33     0.039833    0.0016639      0.13849      0.38682 MURAKAMI_UV_RESPONSE_6HR_UP
MURATA_VIRULENCE_OF_H_PILORI             SET      20      0.19393    0.0063087      0.18266      0.14419 MURATA_VIRULENCE_OF_H_PILORI
MYLLYKANGAS_AMPLIFICATION_HO...1         SET       9     -0.17968   -0.0039221      0.23855      0.77434 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12
MYLLYKANGAS_AMPLIFICATION_HO...2         SET       9      0.14418    0.0031473      0.27846      0.30231 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15
MYLLYKANGAS_AMPLIFICATION_HO...3         SET       9     -0.39962   -0.0087232      0.24411      0.94918 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16
MYLLYKANGAS_AMPLIFICATION_HO...4         SET      18     0.074599    0.0023024      0.19982      0.35445 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17
MYLLYKANGAS_AMPLIFICATION_HO...5         SET       5    -0.036672  -0.00059673      0.39592       0.5369 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_18
MYLLYKANGAS_AMPLIFICATION_HO...6         SET       5     -0.22498   -0.0036609      0.42724      0.70076 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2
MYLLYKANGAS_AMPLIFICATION_HO...7         SET       6      0.14803    0.0026385       0.3023      0.31219 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_21
MYLLYKANGAS_AMPLIFICATION_HO...8         SET      11     -0.16564   -0.0039972      0.24762      0.74823 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_22
MYLLYKANGAS_AMPLIFICATION_HO...9         SET      19    -0.028902  -0.00091644       0.1889       0.5608 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23
MYLLYKANGAS_AMPLIFICATION_HO...10        SET      14       0.1137     0.003095      0.21854      0.30144 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24
MYLLYKANGAS_AMPLIFICATION_HO...11        SET       9       0.1605    0.0035034      0.24916      0.25974 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_25
MYLLYKANGAS_AMPLIFICATION_HO...12        SET      10      0.12825    0.0029509      0.30024      0.33463 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27
MYLLYKANGAS_AMPLIFICATION_HO...13        SET       8      0.18888    0.0038873      0.31324      0.27327 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29
MYLLYKANGAS_AMPLIFICATION_HO...14        SET       5    -0.045244   -0.0007362      0.28886      0.56223 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_30
MYLLYKANGAS_AMPLIFICATION_HO...15        SET       6     0.056244    0.0010025      0.30579      0.42703 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5
MYLLYKANGAS_AMPLIFICATION_HO...16        SET       6    -0.076133    -0.001357      0.30216      0.59946 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_6
MYLLYKANGAS_AMPLIFICATION_HO...17        SET       7     -0.22754   -0.0043806      0.33522      0.75136 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7
MYLLYKANGAS_AMPLIFICATION_HO...18        SET      12      0.28162    0.0070979      0.25539      0.13509 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8
MYLLYKANGAS_AMPLIFICATION_HO...19        SET       8      0.27841    0.0057298      0.30388       0.1798 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_9
NABA_BASEMENT_MEMBRANES                  SET      37        0.341     0.015082       0.1588     0.015889 NABA_BASEMENT_MEMBRANES
NABA_COLLAGENS                           SET      41       0.1881    0.0087563      0.13895     0.087914 NABA_COLLAGENS
NABA_CORE_MATRISOME                      SET     259     0.040607    0.0047234     0.054943      0.22994 NABA_CORE_MATRISOME
NABA_ECM_AFFILIATED                      SET     162    -0.065615    -0.006052     0.071754      0.81975 NABA_ECM_AFFILIATED
NABA_ECM_GLYCOPROTEINS                   SET     185     0.023976    0.0023618     0.064504      0.35506 NABA_ECM_GLYCOPROTEINS
NABA_ECM_REGULATORS                      SET     226    -0.092143    -0.010021     0.061587      0.93268 NABA_ECM_REGULATORS
NABA_MATRISOME                           SET     961    0.0040784   0.00089644     0.029895      0.44574 NABA_MATRISOME
NABA_MATRISOME_ASSOCIATED                SET     702    -0.011048   -0.0020904     0.035257      0.62299 NABA_MATRISOME_ASSOCIATED
NABA_PROTEOGLYCANS                       SET      33    -0.046658    -0.001949      0.15073      0.62154 NABA_PROTEOGLYCANS
NABA_SECRETED_FACTORS                    SET     314      0.07762    0.0099268     0.052511      0.06969 NABA_SECRETED_FACTORS
NADELLA_PRKAR1A_TARGETS_DN               SET       7     -0.24664   -0.0047483      0.30187      0.79304 NADELLA_PRKAR1A_TARGETS_DN
NADELLA_PRKAR1A_TARGETS_UP               SET       9      0.16244    0.0035458      0.28212      0.28239 NADELLA_PRKAR1A_TARGETS_UP
NADERI_BREAST_CANCER_PROGNOS...1         SET      17     -0.22904   -0.0068698      0.19757      0.87681 NADERI_BREAST_CANCER_PROGNOSIS_DN
NADERI_BREAST_CANCER_PROGNOS...2         SET      47      0.15098    0.0075236      0.11975       0.1037 NADERI_BREAST_CANCER_PROGNOSIS_UP
NADLER_HYPERGLYCEMIA_AT_OBES...          SET      57      0.15171    0.0083234      0.11371     0.091087 NADLER_HYPERGLYCEMIA_AT_OBESITY
NADLER_OBESITY_DN                        SET      49     0.099097     0.005042      0.10563      0.17408 NADLER_OBESITY_DN
NADLER_OBESITY_UP                        SET      56     0.089998    0.0048943      0.11031       0.2073 NADLER_OBESITY_UP
NAGASHIMA_EGF_SIGNALING_UP               SET      56      -0.1231   -0.0066947       0.1177      0.85218 NAGASHIMA_EGF_SIGNALING_UP
NAGASHIMA_NRG1_SIGNALING_DN              SET      52      0.22066     0.011565       0.1137     0.026156 NAGASHIMA_NRG1_SIGNALING_DN
NAGASHIMA_NRG1_SIGNALING_UP              SET     168     -0.14793    -0.013892     0.066169       0.9873 NAGASHIMA_NRG1_SIGNALING_UP
NAGY_PCAF_COMPONENTS_HUMAN               SET       8    -0.087615   -0.0018032       0.2793      0.62312 NAGY_PCAF_COMPONENTS_HUMAN
NAGY_STAGA_COMPONENTS_HUMAN              SET      12     -0.30332   -0.0076447      0.22616      0.91006 NAGY_STAGA_COMPONENTS_HUMAN
NAGY_TFTC_COMPONENTS_HUMAN               SET      17     -0.14647   -0.0043933      0.19301      0.77603 NAGY_TFTC_COMPONENTS_HUMAN
NAISHIRO_CTNNB1_TARGETS_WITH...          SET       8      0.16493    0.0033944      0.34401      0.31582 NAISHIRO_CTNNB1_TARGETS_WITH_LEF1_MOTIF
NAKAJIMA_EOSINOPHIL                      SET      21     0.065391    0.0021797      0.20329      0.37385 NAKAJIMA_EOSINOPHIL
NAKAJIMA_MAST_CELL                       SET      42     0.099077    0.0046679      0.12918      0.22156 NAKAJIMA_MAST_CELL
NAKAMURA_ADIPOGENESIS_EARLY_...1         SET      34      0.17102    0.0072511      0.15655      0.13733 NAKAMURA_ADIPOGENESIS_EARLY_DN
NAKAMURA_ADIPOGENESIS_EARLY_...2         SET      60     -0.21835     -0.01229      0.12108      0.96432 NAKAMURA_ADIPOGENESIS_EARLY_UP
NAKAMURA_ADIPOGENESIS_LATE_DN            SET      34      0.18722    0.0079379      0.15667      0.11605 NAKAMURA_ADIPOGENESIS_LATE_DN
NAKAMURA_ADIPOGENESIS_LATE_UP            SET      95    -0.049376   -0.0034938     0.090775      0.70675 NAKAMURA_ADIPOGENESIS_LATE_UP
NAKAMURA_ALVEOLAR_EPITHELIUM             SET       5     -0.49335   -0.0080277      0.30615      0.94645 NAKAMURA_ALVEOLAR_EPITHELIUM
NAKAMURA_BRONCHIAL_AND_BRONC...          SET       6      0.37616    0.0067048      0.36722      0.15285 NAKAMURA_BRONCHIAL_AND_BRONCHIOLAR_EPITHELIA
NAKAMURA_CANCER_MICROENVIRON...1         SET      45     -0.18812   -0.0091733      0.12374      0.93577 NAKAMURA_CANCER_MICROENVIRONMENT_DN
NAKAMURA_CANCER_MICROENVIRON...2         SET      24     -0.01407  -0.00050136      0.18129      0.53093 NAKAMURA_CANCER_MICROENVIRONMENT_UP
NAKAMURA_LUNG_CANCER                     SET       8     0.053149    0.0010939      0.28271      0.42544 NAKAMURA_LUNG_CANCER
NAKAMURA_LUNG_CANCER_DIFFERE...          SET      13    -0.054184   -0.0014213      0.21154      0.60108 NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS
NAKAMURA_METASTASIS                      SET      43     -0.14002   -0.0066749      0.11821      0.88188 NAKAMURA_METASTASIS
NAKAMURA_METASTASIS_MODEL_DN             SET      42     -0.19946   -0.0093974      0.14061      0.92198 NAKAMURA_METASTASIS_MODEL_DN
NAKAMURA_METASTASIS_MODEL_UP             SET      39     -0.12091   -0.0054897      0.11775      0.84775 NAKAMURA_METASTASIS_MODEL_UP
NAKAMURA_TUMOR_ZONE_PERIPHER...1         SET     580  -0.00073365   -0.0001266     0.035047      0.50835 NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN
NAKAMURA_TUMOR_ZONE_PERIPHER...2         SET     261    -0.002689  -0.00031398     0.051474      0.52083 NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP
NAKAYAMA_FRA2_TARGETS                    SET      43    0.0079073   0.00037695      0.14158      0.47773 NAKAYAMA_FRA2_TARGETS
NAKAYAMA_SOFT_TISSUE_TUMORS_...1         SET      68      0.14249     0.008536      0.10563     0.088699 NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN
NAKAYAMA_SOFT_TISSUE_TUMORS_...2         SET      71     0.026441    0.0016185      0.10107      0.39681 NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP
NAKAYAMA_SOFT_TISSUE_TUMORS_...3         SET      72    -0.064864   -0.0039981       0.1023      0.73697 NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN
NAKAYAMA_SOFT_TISSUE_TUMORS_...4         SET      82    -0.083925    -0.005519     0.085708      0.83625 NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP
NAM_FXYD5_TARGETS_DN                     SET      17     0.088148    0.0026439      0.15433      0.28394 NAM_FXYD5_TARGETS_DN
NATSUME_RESPONSE_TO_INTERFER...1         SET      51      0.03167    0.0016438      0.10962      0.38633 NATSUME_RESPONSE_TO_INTERFERON_BETA_DN
NATSUME_RESPONSE_TO_INTERFER...2         SET      68   -0.0066671  -0.00039941       0.1016      0.52616 NATSUME_RESPONSE_TO_INTERFERON_BETA_UP
NEBEN_AML_WITH_FLT3_OR_NRAS_...1         SET      12     -0.22216   -0.0055992      0.22646      0.83669 NEBEN_AML_WITH_FLT3_OR_NRAS_DN
NEBEN_AML_WITH_FLT3_OR_NRAS_...2         SET       8    -0.057484   -0.0011831      0.27072      0.58408 NEBEN_AML_WITH_FLT3_OR_NRAS_UP
NELSON_RESPONSE_TO_ANDROGEN_...1         SET      17     -0.10183   -0.0030545      0.22722      0.67299 NELSON_RESPONSE_TO_ANDROGEN_DN
NELSON_RESPONSE_TO_ANDROGEN_...2         SET      80    -0.064056   -0.0041609     0.099047      0.74109 NELSON_RESPONSE_TO_ANDROGEN_UP
