# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
PID_RAC1_REG_PATHWAY                     SET      36     0.057326     0.002499      0.15158      0.35265 PID_RAC1_REG_PATHWAY
PID_RANBP2_PATHWAY                       SET      11     0.023741   0.00057246      0.25389      0.46275 PID_RANBP2_PATHWAY
PID_RAS_PATHWAY                          SET      31    0.0039076   0.00015809      0.14823      0.48948 PID_RAS_PATHWAY
PID_RB_1PATHWAY                          SET      61      0.08071    0.0045768      0.10991      0.23138 PID_RB_1PATHWAY
PID_REELIN_PATHWAY                       SET      28      0.10197    0.0039209      0.15008      0.24845 PID_REELIN_PATHWAY
PID_REG_GR_PATHWAY                       SET      82      0.04999    0.0032849     0.091337      0.29209 PID_REG_GR_PATHWAY
PID_RETINOIC_ACID_PATHWAY                SET      30      0.12064    0.0048015      0.16222      0.22855 PID_RETINOIC_ACID_PATHWAY
PID_RET_PATHWAY                          SET      39     -0.10911   -0.0049505      0.13807      0.78532 PID_RET_PATHWAY
PID_RHOA_PATHWAY                         SET      44    -0.098562    -0.004749       0.1339      0.76916 PID_RHOA_PATHWAY
PID_RHOA_REG_PATHWAY                     SET      42    -0.028583   -0.0013456      0.14158         0.58 PID_RHOA_REG_PATHWAY
PID_RHODOPSIN_PATHWAY                    SET      22     -0.15759   -0.0053723      0.16185      0.83489 PID_RHODOPSIN_PATHWAY
PID_RXR_VDR_PATHWAY                      SET      26      0.26689    0.0098899      0.16963     0.057828 PID_RXR_VDR_PATHWAY
PID_S1P_META_PATHWAY                     SET      21     0.084575     0.002817      0.18936      0.32757 PID_S1P_META_PATHWAY
PID_S1P_S1P1_PATHWAY                     SET      21    -0.076298   -0.0025413       0.1923      0.65423 PID_S1P_S1P1_PATHWAY
PID_S1P_S1P2_PATHWAY                     SET      23     0.036451    0.0012705      0.18497      0.42189 PID_S1P_S1P2_PATHWAY
PID_S1P_S1P3_PATHWAY                     SET      29      0.16286    0.0063734      0.17035      0.16953 PID_S1P_S1P3_PATHWAY
PID_S1P_S1P4_PATHWAY                     SET      14      0.10402    0.0028294      0.21811      0.31672 PID_S1P_S1P4_PATHWAY
PID_SHP2_PATHWAY                         SET      56     -0.22493    -0.012223      0.11768      0.97201 PID_SHP2_PATHWAY
PID_SMAD2_3NUCLEAR_PATHWAY               SET      74     0.024432    0.0015255     0.099681      0.40319 PID_SMAD2_3NUCLEAR_PATHWAY
PID_SMAD2_3PATHWAY                       SET      16      0.43836     0.012746      0.20894     0.017958 PID_SMAD2_3PATHWAY
PID_SYNDECAN_1_PATHWAY                   SET      42    -0.052265   -0.0024605      0.13869      0.64685 PID_SYNDECAN_1_PATHWAY
PID_SYNDECAN_2_PATHWAY                   SET      32       0.1265    0.0051998      0.16069      0.21556 PID_SYNDECAN_2_PATHWAY
PID_SYNDECAN_3_PATHWAY                   SET      16     -0.10051   -0.0029224       0.2078      0.68568 PID_SYNDECAN_3_PATHWAY
PID_SYNDECAN_4_PATHWAY                   SET      31      0.24078    0.0097415       0.1539     0.058858 PID_SYNDECAN_4_PATHWAY
PID_TAP63_PATHWAY                        SET      53   -0.0031553  -0.00016682      0.11352      0.51109 PID_TAP63_PATHWAY
PID_TCPTP_PATHWAY                        SET      42     -0.33212    -0.015636      0.13563      0.99283 PID_TCPTP_PATHWAY
PID_TCR_CALCIUM_PATHWAY                  SET      27     -0.16059   -0.0060643      0.16427      0.83586 PID_TCR_CALCIUM_PATHWAY
PID_TCR_JNK_PATHWAY                      SET      14    -0.094354   -0.0025665      0.22025      0.66582 PID_TCR_JNK_PATHWAY
PID_TCR_PATHWAY                          SET      58     0.070932    0.0039225      0.10648      0.25267 PID_TCR_PATHWAY
PID_TCR_RAS_PATHWAY                      SET      13     -0.12565   -0.0032936      0.23558      0.70311 PID_TCR_RAS_PATHWAY
PID_TELOMERASE_PATHWAY                   SET      65   -0.0030849  -0.00018056      0.10165      0.51211 PID_TELOMERASE_PATHWAY
PID_TGFBR_PATHWAY                        SET      53     0.077529    0.0040989      0.11551      0.25105 PID_TGFBR_PATHWAY
PID_THROMBIN_PAR1_PATHWAY                SET      43    -0.017142  -0.00081652      0.13489      0.55056 PID_THROMBIN_PAR1_PATHWAY
PID_THROMBIN_PAR4_PATHWAY                SET      15     -0.26992   -0.0075996      0.23554      0.87409 PID_THROMBIN_PAR4_PATHWAY
PID_TNF_PATHWAY                          SET      44     0.040548    0.0019537      0.12191      0.36971 PID_TNF_PATHWAY
PID_TOLL_ENDOGENOUS_PATHWAY              SET      21     0.051154    0.0017038      0.20457      0.40127 PID_TOLL_ENDOGENOUS_PATHWAY
PID_TRAIL_PATHWAY                        SET      27     0.011671    0.0004407      0.18699      0.47512 PID_TRAIL_PATHWAY
PID_TRKR_PATHWAY                         SET      60     0.023705    0.0013332      0.10547      0.41109 PID_TRKR_PATHWAY
PID_TXA2PATHWAY                          SET      54    -0.016367   -0.0008734      0.11976      0.55435 PID_TXA2PATHWAY
PID_UPA_UPAR_PATHWAY                     SET      41    -0.059735   -0.0027786      0.15054      0.65424 PID_UPA_UPAR_PATHWAY
PID_VEGFR1_2_PATHWAY                     SET      69    -0.073534    -0.004434      0.10633      0.75539 PID_VEGFR1_2_PATHWAY
PID_VEGFR1_PATHWAY                       SET      26    -0.021856   -0.0008099      0.16538      0.55257 PID_VEGFR1_PATHWAY
PID_VEGF_VEGFR_PATHWAY                   SET       9     -0.16288   -0.0035527      0.32683      0.69088 PID_VEGF_VEGFR_PATHWAY
PID_WNT_CANONICAL_PATHWAY                SET      20    -0.023264  -0.00075622      0.18732      0.54942 PID_WNT_CANONICAL_PATHWAY
PID_WNT_NONCANONICAL_PATHWAY             SET      31      0.19603    0.0079311      0.15538      0.10355 PID_WNT_NONCANONICAL_PATHWAY
PID_WNT_SIGNALING_PATHWAY                SET      26      0.21288    0.0078887      0.16907        0.104 PID_WNT_SIGNALING_PATHWAY
PIEPOLI_LGI1_TARGETS_DN                  SET      13    -0.055311   -0.0014498      0.21971      0.59938 PIEPOLI_LGI1_TARGETS_DN
PIEPOLI_LGI1_TARGETS_UP                  SET      12     -0.16211   -0.0040826      0.30487      0.70254 PIEPOLI_LGI1_TARGETS_UP
PILON_KLF1_TARGETS_UP                    SET     462    -0.034818   -0.0053756     0.040582      0.80454 PILON_KLF1_TARGETS_UP
PIONTEK_PKD1_TARGETS_DN                  SET      14      0.49828     0.013554      0.18457    0.0034741 PIONTEK_PKD1_TARGETS_DN
PIONTEK_PKD1_TARGETS_UP                  SET      40    -0.056551   -0.0025983      0.13723      0.65986 PIONTEK_PKD1_TARGETS_UP
PLASARI_NFIC_TARGETS_BASAL_DN            SET      21     -0.33932    -0.011302      0.20515      0.95093 PLASARI_NFIC_TARGETS_BASAL_DN
PLASARI_NFIC_TARGETS_BASAL_UP            SET      27     0.035892    0.0013553      0.18048      0.42118 PLASARI_NFIC_TARGETS_BASAL_UP
PLASARI_TGFB1_SIGNALING_VIA_...1         SET      33     0.028636    0.0011953      0.15203       0.4253 PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN
PLASARI_TGFB1_SIGNALING_VIA_...2         SET      54      -0.1738   -0.0092749      0.12354      0.92026 PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP
PLASARI_TGFB1_SIGNALING_VIA_...3         SET     100    -0.064196   -0.0046562     0.089703      0.76289 PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN
PLASARI_TGFB1_SIGNALING_VIA_...4         SET      31    -0.077946   -0.0031535      0.16899      0.67768 PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP
PLASARI_TGFB1_TARGETS_10HR_DN            SET     237    -0.019011    -0.002115     0.057352      0.62986 PLASARI_TGFB1_TARGETS_10HR_DN
PLASARI_TGFB1_TARGETS_10HR_UP            SET     189    -0.053286   -0.0053008     0.063616      0.79887 PLASARI_TGFB1_TARGETS_10HR_UP
PLASARI_TGFB1_TARGETS_1HR_DN             SET       4      0.39573    0.0057552        0.509      0.21845 PLASARI_TGFB1_TARGETS_1HR_DN
PLASARI_TGFB1_TARGETS_1HR_UP             SET      32     -0.24533    -0.010084      0.16257      0.93436 PLASARI_TGFB1_TARGETS_1HR_UP
PODAR_RESPONSE_TO_ADAPHOSTIN...1         SET      18      0.20997    0.0064753      0.22624      0.17669 PODAR_RESPONSE_TO_ADAPHOSTIN_DN
PODAR_RESPONSE_TO_ADAPHOSTIN...2         SET     135     0.059484    0.0050083     0.076035      0.21702 PODAR_RESPONSE_TO_ADAPHOSTIN_UP
POMEROY_MEDULLOBLASTOMA_DESM...1         SET      53      0.14987    0.0079236       0.1209      0.10756 POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN
POMEROY_MEDULLOBLASTOMA_DESM...2         SET      57     0.038963     0.002136      0.10279      0.35232 POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP
POMEROY_MEDULLOBLASTOMA_PROG...1         SET      44      0.21108     0.010171      0.11564     0.033987 POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN
POMEROY_MEDULLOBLASTOMA_PROG...2         SET      46        0.136    0.0066998      0.11419      0.11684 POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP
POOLA_INVASIVE_BREAST_CANCER...1         SET     125     0.063291     0.005129     0.077039      0.20567 POOLA_INVASIVE_BREAST_CANCER_DN
POOLA_INVASIVE_BREAST_CANCER...2         SET     261    -0.015128    -0.001765      0.05289      0.61257 POOLA_INVASIVE_BREAST_CANCER_UP
POS_HISTAMINE_RESPONSE_NETWO...          SET      30      0.10288    0.0040947      0.16076      0.26111 POS_HISTAMINE_RESPONSE_NETWORK
POS_RESPONSE_TO_HISTAMINE_DN             SET      11     -0.22825   -0.0055036      0.23337      0.83597 POS_RESPONSE_TO_HISTAMINE_DN
POS_RESPONSE_TO_HISTAMINE_UP             SET      12     0.021158   0.00053285      0.24996      0.46627 POS_RESPONSE_TO_HISTAMINE_UP
PRAMOONJAGO_SOX4_TARGETS_DN              SET      49      0.12361    0.0062844      0.11693      0.14523 PRAMOONJAGO_SOX4_TARGETS_DN
PRAMOONJAGO_SOX4_TARGETS_UP              SET      50     -0.06017   -0.0030901       0.1212      0.69021 PRAMOONJAGO_SOX4_TARGETS_UP
PROVENZANI_METASTASIS_DN                 SET     138    -0.018873   -0.0016065     0.069927      0.60638 PROVENZANI_METASTASIS_DN
PROVENZANI_METASTASIS_UP                 SET     188   -0.0098706  -0.00097934     0.063008      0.56224 PROVENZANI_METASTASIS_UP
PUIFFE_INVASION_INHIBITED_BY...1         SET     136     0.029578    0.0024995     0.075448      0.34752 PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN
PUIFFE_INVASION_INHIBITED_BY...2         SET      70     -0.12409   -0.0075361     0.094401      0.90564 PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP
PUJANA_ATM_PCC_NETWORK                   SET    1280     0.029772    0.0074794      0.02359      0.10348 PUJANA_ATM_PCC_NETWORK
PUJANA_BRCA1_PCC_NETWORK                 SET    1510     0.040794     0.011058     0.021568     0.029296 PUJANA_BRCA1_PCC_NETWORK
PUJANA_BRCA2_PCC_NETWORK                 SET     404   -0.0033023  -0.00047752     0.040514      0.53248 PUJANA_BRCA2_PCC_NETWORK
PUJANA_BRCA_CENTERED_NETWORK             SET     112   -0.0080147  -0.00061501      0.07432      0.54294 PUJANA_BRCA_CENTERED_NETWORK
PUJANA_BREAST_CANCER_LIT_INT...          SET      95      0.04227    0.0029887     0.078508      0.29515 PUJANA_BREAST_CANCER_LIT_INT_NETWORK
PUJANA_BREAST_CANCER_WITH_BR...1         SET       9     -0.26888   -0.0058647      0.30633      0.80995 PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN
PUJANA_BREAST_CANCER_WITH_BR...2         SET      54    -0.074493   -0.0039753      0.10145      0.76861 PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP
PUJANA_CHEK2_PCC_NETWORK                 SET     720     0.015217    0.0029123     0.030369      0.30816 PUJANA_CHEK2_PCC_NETWORK
PUJANA_XPRSS_INT_NETWORK                 SET     160     0.052161    0.0047779     0.062732      0.20285 PUJANA_XPRSS_INT_NETWORK
PURBEY_TARGETS_OF_CTBP1_AND_...1         SET     150    -0.050603   -0.0044892     0.068863      0.76877 PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN
PURBEY_TARGETS_OF_CTBP1_AND_...2         SET      71       0.1672     0.010226     0.097907     0.043855 PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP
PURBEY_TARGETS_OF_CTBP1_NOT_...1         SET     364      0.02764     0.003798     0.044166      0.26572 PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN
PURBEY_TARGETS_OF_CTBP1_NOT_...2         SET     275   -0.0064757  -0.00077527     0.050478      0.55104 PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP
PYEON_CANCER_HEAD_AND_NECK_V...1         SET      19      0.28792    0.0091224      0.21318      0.08842 PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN
PYEON_CANCER_HEAD_AND_NECK_V...2         SET     162    -0.066759   -0.0061528     0.072568      0.82119 PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP
PYEON_HPV_POSITIVE_TUMORS_DN             SET       8      0.18603    0.0038256      0.32815       0.2854 PYEON_HPV_POSITIVE_TUMORS_DN
PYEON_HPV_POSITIVE_TUMORS_UP             SET      88     0.022036    0.0014998      0.08962      0.40289 PYEON_HPV_POSITIVE_TUMORS_UP
QI_HYPOXIA                               SET     129     -0.09028   -0.0074315     0.074091      0.88847 QI_HYPOXIA
QI_HYPOXIA_TARGETS_OF_HIF1A_...          SET      35     0.019334   0.00083104      0.14018      0.44515 QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2
QI_PLASMACYTOMA_DN                       SET      93     -0.10808   -0.0075612     0.086551      0.89411 QI_PLASMACYTOMA_DN
QI_PLASMACYTOMA_UP                       SET     244     0.059931    0.0067639     0.056212      0.14319 QI_PLASMACYTOMA_UP
QUINTENS_EMBRYONIC_BRAIN_RES...          SET      80     0.099963    0.0064884     0.093801      0.14329 QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR
RADAEVA_RESPONSE_TO_IFNA1_DN             SET      10     -0.22282   -0.0051228      0.28462      0.78314 RADAEVA_RESPONSE_TO_IFNA1_DN
RADAEVA_RESPONSE_TO_IFNA1_UP             SET      47     -0.25425     -0.01266      0.12732      0.97708 RADAEVA_RESPONSE_TO_IFNA1_UP
RADMACHER_AML_PROGNOSIS                  SET      74     -0.12374   -0.0077262      0.10271      0.88584 RADMACHER_AML_PROGNOSIS
RAFFEL_VEGFA_TARGETS_DN                  SET       5     -0.11179   -0.0018177       0.4431      0.59959 RAFFEL_VEGFA_TARGETS_DN
RAFFEL_VEGFA_TARGETS_UP                  SET       9     -0.40904   -0.0089221      0.34392      0.88284 RAFFEL_VEGFA_TARGETS_UP
RAGHAVACHARI_PLATELET_SPECIF...          SET      63     0.051893    0.0029904      0.10679      0.31351 RAGHAVACHARI_PLATELET_SPECIFIC_GENES
RAHMAN_TP53_TARGETS_PHOSPHOR...          SET      20    -0.044304   -0.0014401      0.18928      0.59253 RAHMAN_TP53_TARGETS_PHOSPHORYLATED
RAMALHO_STEMNESS_DN                      SET      68     -0.19354    -0.011585      0.10565       0.9665 RAMALHO_STEMNESS_DN
RAMALHO_STEMNESS_UP                      SET     188   -0.0080367  -0.00079737     0.059207      0.55398 RAMALHO_STEMNESS_UP
RAMASWAMY_METASTASIS_DN                  SET      52    -0.059756   -0.0031294      0.11641      0.69613 RAMASWAMY_METASTASIS_DN
RAMASWAMY_METASTASIS_UP                  SET      61     0.024466    0.0013874      0.10847      0.41077 RAMASWAMY_METASTASIS_UP
RAMJAUN_APOPTOSIS_BY_TGFB1_V...1         SET       8    -0.010305  -0.00021193      0.29151       0.5141 RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN
RAMJAUN_APOPTOSIS_BY_TGFB1_V...2         SET       6     0.090595    0.0016136      0.38008       0.4058 RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP
RAMJAUN_APOPTOSIS_BY_TGFB1_V...3         SET      10      0.11413    0.0026239      0.29511      0.34948 RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN
RAMJAUN_APOPTOSIS_BY_TGFB1_V...4         SET      10      0.35399    0.0081388      0.29694      0.11661 RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP
RAMPON_ENRICHED_LEARNING_ENV...1         SET      10      0.24905     0.005726      0.28974      0.19502 RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN
RAMPON_ENRICHED_LEARNING_ENV...2         SET      14     -0.22234   -0.0060477      0.22887      0.83433 RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP
RAMPON_ENRICHED_LEARNING_ENV...3         SET      20     -0.12938   -0.0042055      0.18575      0.75694 RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP
RANKIN_ANGIOGENIC_TARGETS_OF...1         SET       8      0.21946    0.0045133      0.33816      0.25818 RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN
RANKIN_ANGIOGENIC_TARGETS_OF...2         SET       5     -0.12621   -0.0020521      0.48422      0.60281 RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP
RAO_BOUND_BY_SALL4                       SET     214     0.009216   0.00097489     0.059431      0.43838 RAO_BOUND_BY_SALL4
RAO_BOUND_BY_SALL4_ISOFORM_A             SET     178     0.021424    0.0020689     0.063189      0.36729 RAO_BOUND_BY_SALL4_ISOFORM_A
RAO_BOUND_BY_SALL4_ISOFORM_B             SET     495    -0.011413   -0.0018223     0.038741      0.61585 RAO_BOUND_BY_SALL4_ISOFORM_B
RASHI_NFKB1_TARGETS                      SET      18      0.18886    0.0058245      0.20082      0.17349 RASHI_NFKB1_TARGETS
RASHI_RESPONSE_TO_IONIZING_R...1         SET      37     -0.12373   -0.0054681      0.13931      0.81277 RASHI_RESPONSE_TO_IONIZING_RADIATION_1
RASHI_RESPONSE_TO_IONIZING_R...2         SET     121    -0.028676   -0.0022867     0.078365      0.64279 RASHI_RESPONSE_TO_IONIZING_RADIATION_2
RASHI_RESPONSE_TO_IONIZING_R...3         SET      44     0.037284    0.0017965      0.12855      0.38589 RASHI_RESPONSE_TO_IONIZING_RADIATION_3
RASHI_RESPONSE_TO_IONIZING_R...4         SET      47      0.20022      0.00997      0.11726     0.043875 RASHI_RESPONSE_TO_IONIZING_RADIATION_4
RASHI_RESPONSE_TO_IONIZING_R...5         SET     129    -0.071285   -0.0058679     0.075892       0.8262 RASHI_RESPONSE_TO_IONIZING_RADIATION_5
RASHI_RESPONSE_TO_IONIZING_R...6         SET      69    -0.017976   -0.0010839      0.09732      0.57327 RASHI_RESPONSE_TO_IONIZING_RADIATION_6
RATTENBACHER_BOUND_BY_CELF1              SET     375    -0.033455   -0.0046645     0.045008      0.77135 RATTENBACHER_BOUND_BY_CELF1
RAY_ALZHEIMERS_DISEASE                   SET      10     -0.43166   -0.0099245      0.27231      0.94353 RAY_ALZHEIMERS_DISEASE
RAY_TARGETS_OF_P210_BCR_ABL_...1         SET      15     -0.12653   -0.0035624      0.20339      0.73306 RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN
RAY_TARGETS_OF_P210_BCR_ABL_...2         SET      13    -0.049389   -0.0012946      0.24341      0.58039 RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP
RAY_TUMORIGENESIS_BY_ERBB2_C...1         SET     257     0.016003     0.001853     0.053619      0.38268 RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN
RAY_TUMORIGENESIS_BY_ERBB2_C...2         SET     190     0.086717     0.008649     0.063789     0.087015 RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP
REACTOMEMATURATION_OF__SARS_...          SET      11     -0.12714   -0.0030658      0.24397      0.69886 REACTOMEMATURATION_OF__SARS_COV_1_NUCLEOPROTEIN
REACTOME_2_LTR_CIRCLE_FORMAT...          SET       7      0.38355    0.0073785      0.30614      0.10514 REACTOME_2_LTR_CIRCLE_FORMATION
REACTOME_ABACAVIR_ADME                   SET       9     -0.26766   -0.0058383      0.31524      0.80208 REACTOME_ABACAVIR_ADME
REACTOME_ABACAVIR_TRANSMEMBR...          SET       5     -0.41884     -0.00681      0.42499      0.83781 REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT
REACTOME_ABC_FAMILY_PROTEINS...          SET      98    -0.039254   -0.0028187     0.082587      0.68271 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
REACTOME_ABC_TRANSPORTERS_IN...          SET      17     0.096563    0.0028941      0.20234       0.3166 REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS
