# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Sc17a7_Calb1-Lpl-Cadm...      COVAR   15085     0.013287     0.037924    0.0058749     0.011866 Neuron_Sc17a7_Calb1-Lpl-Cadm2.2_8
Neuron_Sc17a7_Rorb-BC006965....      COVAR   15085     0.038525      0.10637     0.010592   0.00013839 Neuron_Sc17a7_Rorb-BC006965.2_9
Neuron_Slc17a7_Bcl6-Cbln1.3_1        COVAR   15085     0.018951     0.052687    0.0091327        0.019 Neuron_Slc17a7_Bcl6-Cbln1.3_1
Neuron_Slc17a7_Bcl6-Npnt.3_10        COVAR   15085     0.022007     0.061452    0.0090255    0.0073841 Neuron_Slc17a7_Bcl6-Npnt.3_10
Neuron_Slc17a7_Bcl6-Dditl.3_2        COVAR   15085     0.023904     0.067017     0.008847    0.0034503 Neuron_Slc17a7_Bcl6-Dditl.3_2
Neuron_Slc17a7_Bcl6-C1ql2.3_3        COVAR   15085     0.013371     0.037136     0.009552      0.08079 Neuron_Slc17a7_Bcl6-C1ql2.3_3
Neuron_Slc17a7_Bcl6-Tcerg1l....      COVAR   15085     0.026325     0.072871      0.01028    0.0052267 Neuron_Slc17a7_Bcl6-Tcerg1l.3_4
Neuron_Slc17a7_Bcl6-Fos.3_5          COVAR   15085     0.019985     0.055557    0.0090513     0.013632 Neuron_Slc17a7_Bcl6-Fos.3_5
Neuron_Slc17a7_Bcl6-Ndst4.3_6        COVAR   15085    0.0050929     0.015523    0.0044395      0.12566 Neuron_Slc17a7_Bcl6-Ndst4.3_6
Neuron_Slc17a7_Bcl6-Ptgfr.3_7        COVAR   15085   0.00092803     0.002935    0.0036058      0.39845 Neuron_Slc17a7_Bcl6-Ptgfr.3_7
Neuron_Slc17a7_Bcl6-Tshz2-Sy...      COVAR   15085     0.017352     0.048302    0.0082585     0.017822 Neuron_Slc17a7_Bcl6-Tshz2-Syt2.3_8
