# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_SYNAPTIC_SIGNALING                  SET     711     0.071305      0.01365     0.033233     0.015958 GOBP_SYNAPTIC_SIGNALING
GOBP_SYNAPTIC_SIGNALING_VIA_...          SET       5      0.33522     0.005486      0.47076      0.23821 GOBP_SYNAPTIC_SIGNALING_VIA_NEUROPEPTIDE
GOBP_SYNAPTIC_TRANSMISSION_C...          SET      28     -0.24988   -0.0096712       0.1548      0.94675 GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC
GOBP_SYNAPTIC_TRANSMISSION_D...          SET      27      0.14923    0.0056719      0.15062      0.16091 GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC
GOBP_SYNAPTIC_TRANSMISSION_G...1         SET      55       0.2263     0.012267      0.11596     0.025507 GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC
GOBP_SYNAPTIC_TRANSMISSION_G...2         SET     106      0.14673     0.011026     0.090432     0.052353 GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
GOBP_SYNAPTIC_VESICLE_BUDDING            SET       9    -0.013293  -0.00029183      0.29061      0.51824 GOBP_SYNAPTIC_VESICLE_BUDDING
GOBP_SYNAPTIC_VESICLE_CLUSTE...          SET      14     0.050392    0.0013796       0.2559      0.42195 GOBP_SYNAPTIC_VESICLE_CLUSTERING
GOBP_SYNAPTIC_VESICLE_COATING            SET       5     -0.54752   -0.0089603      0.37814      0.92617 GOBP_SYNAPTIC_VESICLE_COATING
GOBP_SYNAPTIC_VESICLE_CYTOSK...          SET      19     0.027647   0.00088167      0.18625        0.441 GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT
GOBP_SYNAPTIC_VESICLE_DOCKING            SET      11      0.06095    0.0014793      0.24257       0.4008 GOBP_SYNAPTIC_VESICLE_DOCKING
GOBP_SYNAPTIC_VESICLE_ENDOSO...          SET       6      0.93713       0.0168      0.33301    0.0024485 GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING
GOBP_SYNAPTIC_VESICLE_EXOCYT...          SET      91      0.14446     0.010062     0.086414     0.047302 GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS
GOBP_SYNAPTIC_VESICLE_LOCALI...          SET      52     0.077999    0.0041113       0.1163      0.25123 GOBP_SYNAPTIC_VESICLE_LOCALIZATION
GOBP_SYNAPTIC_VESICLE_LUMEN_...          SET      14     0.099115    0.0027136      0.23947      0.33948 GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION
GOBP_SYNAPTIC_VESICLE_MATURA...          SET      23     0.018532   0.00065015      0.17293      0.45733 GOBP_SYNAPTIC_VESICLE_MATURATION
GOBP_SYNAPTIC_VESICLE_MEMBRA...          SET      25    -0.043885   -0.0016051      0.15535      0.61121 GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION
GOBP_SYNAPTIC_VESICLE_PRIMING            SET      19       0.2103    0.0067065      0.18457      0.12727 GOBP_SYNAPTIC_VESICLE_PRIMING
GOBP_SYNAPTIC_VESICLE_RECYCL...          SET      74    0.0056336   0.00035402     0.096569      0.47674 GOBP_SYNAPTIC_VESICLE_RECYCLING
GOBP_SYNAPTIC_VESICLE_TRANSP...          SET      40     0.054787    0.0025336      0.12748      0.33369 GOBP_SYNAPTIC_VESICLE_TRANSPORT
GOBP_SYNAPTIC_VESICLE_UNCOAT...          SET       6     -0.35426   -0.0063507      0.33792      0.85275 GOBP_SYNAPTIC_VESICLE_UNCOATING
GOBP_SYNAPTONEMAL_COMPLEX_OR...          SET      24      0.26971    0.0096654      0.15225     0.038246 GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION
GOBP_SYNCYTIUM_FORMATION                 SET      62     0.099358    0.0057171      0.10638      0.17515 GOBP_SYNCYTIUM_FORMATION
GOBP_SYNOVIOCYTE_PROLIFERATI...          SET       2     -0.11057   -0.0011446       0.4778      0.59151 GOBP_SYNOVIOCYTE_PROLIFERATION
GOBP_S_ADENOSYLMETHIONINE_CY...          SET       7     -0.35064   -0.0067893       0.2676      0.90494 GOBP_S_ADENOSYLMETHIONINE_CYCLE
GOBP_S_ADENOSYLMETHIONINE_ME...          SET      16     -0.13354   -0.0039082      0.19659      0.75151 GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS
GOBP_S_SHAPED_BODY_MORPHOGEN...          SET       7     -0.49205   -0.0095274      0.38854      0.89731 GOBP_S_SHAPED_BODY_MORPHOGENESIS
GOBP_TACHYKININ_RECEPTOR_SIG...          SET       6     -0.89791    -0.016097      0.46073      0.97434 GOBP_TACHYKININ_RECEPTOR_SIGNALING_PATHWAY
GOBP_TAIL_ANCHORED_MEMBRANE_...          SET      15    -0.092898   -0.0026325      0.20387      0.67568 GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE
GOBP_TANGENTIAL_MIGRATION_FR...          SET       6     -0.23939   -0.0042915      0.33941      0.75969 GOBP_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB
GOBP_TAURINE_METABOLIC_PROCE...          SET       9      0.25744     0.005652      0.27454       0.1742 GOBP_TAURINE_METABOLIC_PROCESS
GOBP_TAURINE_TRANSPORT                   SET       7     -0.53157    -0.010293      0.38281      0.91751 GOBP_TAURINE_TRANSPORT
GOBP_TAXIS                               SET     559   -0.0017096  -0.00029141     0.038758      0.51759 GOBP_TAXIS
GOBP_TELENCEPHALON_DEVELOPME...          SET     253      0.10032     0.011601     0.058095     0.042104 GOBP_TELENCEPHALON_DEVELOPMENT
GOBP_TELENCEPHALON_GLIAL_CEL...          SET      25     0.034188    0.0012504      0.17738      0.42358 GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION
GOBP_TELENCEPHALON_REGIONALI...          SET      13     0.061962    0.0016347      0.29304      0.41627 GOBP_TELENCEPHALON_REGIONALIZATION
GOBP_TELOMERASE_HOLOENZYME_C...          SET       6     -0.10981   -0.0019685      0.26193      0.66247 GOBP_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY
GOBP_TELOMERASE_RNA_LOCALIZA...          SET      18      0.24687     0.007663      0.18933     0.096137 GOBP_TELOMERASE_RNA_LOCALIZATION
GOBP_TELOMERE_CAPPING                    SET      39     0.073481    0.0033555      0.12195       0.2734 GOBP_TELOMERE_CAPPING
GOBP_TELOMERE_LOCALIZATION               SET      11     -0.24339    -0.005907      0.24837      0.83644 GOBP_TELOMERE_LOCALIZATION
GOBP_TELOMERE_MAINTENANCE                SET     149      0.12652     0.011259     0.066398     0.028372 GOBP_TELOMERE_MAINTENANCE
GOBP_TELOMERE_MAINTENANCE_IN...          SET      32     0.060579    0.0025062      0.13628      0.32834 GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE
GOBP_TELOMERE_MAINTENANCE_VI...1         SET      14      0.22786    0.0062383      0.19983      0.12709 GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION
GOBP_TELOMERE_MAINTENANCE_VI...2         SET       9      0.61883     0.013586      0.30201     0.020237 GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION
GOBP_TELOMERE_MAINTENANCE_VI...3         SET      76      0.13484    0.0085868     0.092911     0.073364 GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING
GOBP_TELOMERE_ORGANIZATION               SET     161       0.1019    0.0094229     0.063333     0.053831 GOBP_TELOMERE_ORGANIZATION
GOBP_TELOMERE_TETHERING_AT_N...          SET       5     -0.33972   -0.0055596      0.36738      0.82244 GOBP_TELOMERE_TETHERING_AT_NUCLEAR_PERIPHERY
GOBP_TELOMERIC_D_LOOP_DISASS...          SET       7      0.48985    0.0094848      0.32886     0.068183 GOBP_TELOMERIC_D_LOOP_DISASSEMBLY
GOBP_TELOMERIC_LOOP_DISASSEM...          SET       9      0.48689     0.010689      0.29115     0.047238 GOBP_TELOMERIC_LOOP_DISASSEMBLY
GOBP_TEMPERATURE_HOMEOSTASIS             SET     174     0.089407    0.0085923     0.067301     0.092021 GOBP_TEMPERATURE_HOMEOSTASIS
GOBP_TENDON_DEVELOPMENT                  SET       5     -0.15393   -0.0025191      0.47132      0.62801 GOBP_TENDON_DEVELOPMENT
GOBP_TERMINAL_BUTTON_ORGANIZ...          SET       6      0.27001    0.0048405      0.27886      0.16646 GOBP_TERMINAL_BUTTON_ORGANIZATION
GOBP_TERMINATION_OF_RNA_POLY...          SET       8     -0.23177   -0.0047975      0.32887      0.75951 GOBP_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION
GOBP_TERPENOID_BIOSYNTHETIC_...          SET      17    -0.085082   -0.0025666      0.20809      0.65868 GOBP_TERPENOID_BIOSYNTHETIC_PROCESS
GOBP_TERPENOID_CATABOLIC_PRO...          SET       8      0.45341    0.0093851      0.36437      0.10669 GOBP_TERPENOID_CATABOLIC_PROCESS
GOBP_TERPENOID_METABOLIC_PRO...          SET      93    0.0048982    0.0003449     0.093905       0.4792 GOBP_TERPENOID_METABOLIC_PROCESS
GOBP_TERTIARY_ALCOHOL_METABO...          SET      22     -0.15766   -0.0054099      0.20262      0.78175 GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS
GOBP_TESTOSTERONE_BIOSYNTHET...          SET       6     -0.19136   -0.0034305      0.35165      0.70683 GOBP_TESTOSTERONE_BIOSYNTHETIC_PROCESS
GOBP_TETRAHYDROBIOPTERIN_MET...          SET       8     -0.20721   -0.0042891      0.33968      0.72907 GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS
GOBP_TETRAHYDROFOLATE_BIOSYN...          SET       4     -0.20499   -0.0030006      0.37887      0.70576 GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS
GOBP_TETRAHYDROFOLATE_INTERC...          SET       9     0.088112    0.0019344      0.23374       0.3531 GOBP_TETRAHYDROFOLATE_INTERCONVERSION
GOBP_TETRAHYDROFOLATE_METABO...          SET      13    0.0073104   0.00019287      0.19893      0.48534 GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS
GOBP_TETRAPYRROLE_BIOSYNTHET...          SET      30      0.15416    0.0061754      0.14045       0.1362 GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS
GOBP_TETRAPYRROLE_CATABOLIC_...          SET      13     0.098513     0.002599      0.21867      0.32618 GOBP_TETRAPYRROLE_CATABOLIC_PROCESS
GOBP_TETRAPYRROLE_METABOLIC_...          SET      57     0.079432     0.004383      0.10345      0.22131 GOBP_TETRAPYRROLE_METABOLIC_PROCESS
GOBP_THALAMUS_DEVELOPMENT                SET      11       0.1141    0.0027691      0.27784      0.34066 GOBP_THALAMUS_DEVELOPMENT
GOBP_THERMOCEPTION                       SET       8      0.27336    0.0056584      0.30221      0.18286 GOBP_THERMOCEPTION
GOBP_THIAMINE_CONTAINING_COM...          SET       6      0.63427      0.01137      0.34185     0.031779 GOBP_THIAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_THIAMINE_TRANSPORT                  SET       8      0.36277    0.0075089      0.29738      0.11126 GOBP_THIAMINE_TRANSPORT
GOBP_THIOESTER_BIOSYNTHETIC_...          SET      41     -0.10868   -0.0050882      0.13512      0.78938 GOBP_THIOESTER_BIOSYNTHETIC_PROCESS
GOBP_THIOESTER_METABOLIC_PRO...          SET      85    -0.088984   -0.0059914     0.092909       0.8309 GOBP_THIOESTER_METABOLIC_PROCESS
GOBP_THORAX_AND_ANTERIOR_ABD...          SET       5     -0.23191   -0.0037953      0.53426      0.66788 GOBP_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION
GOBP_THREONINE_METABOLIC_PRO...          SET       5     -0.27922   -0.0045695      0.41046      0.75182 GOBP_THREONINE_METABOLIC_PROCESS
GOBP_THROMBIN_ACTIVATED_RECE...          SET      13      0.23191    0.0061183      0.26993      0.19513 GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
GOBP_THROMBOPOIETIN_MEDIATED...          SET       5      0.84038     0.013753      0.34381    0.0072613 GOBP_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY
GOBP_THYMIC_T_CELL_SELECTION             SET      22     0.068056    0.0023352      0.19656      0.36458 GOBP_THYMIC_T_CELL_SELECTION
GOBP_THYMOCYTE_APOPTOTIC_PRO...          SET      19     0.062646    0.0019978      0.17976      0.36374 GOBP_THYMOCYTE_APOPTOTIC_PROCESS
GOBP_THYMOCYTE_MIGRATION                 SET       7     -0.14378   -0.0027839      0.33632      0.66549 GOBP_THYMOCYTE_MIGRATION
GOBP_THYMUS_DEVELOPMENT                  SET      48    -0.053369    -0.002703      0.12908      0.66036 GOBP_THYMUS_DEVELOPMENT
GOBP_THYROID_GLAND_DEVELOPME...          SET      29     0.048877    0.0019251       0.1648      0.38339 GOBP_THYROID_GLAND_DEVELOPMENT
GOBP_THYROID_HORMONE_GENERAT...          SET      20     -0.28654    -0.009375      0.20949      0.91431 GOBP_THYROID_HORMONE_GENERATION
GOBP_THYROID_HORMONE_MEDIATE...          SET       6     -0.48749   -0.0087392      0.42478      0.87443 GOBP_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY
GOBP_THYROID_HORMONE_METABOL...          SET      26     -0.25994   -0.0096952      0.18437      0.92071 GOBP_THYROID_HORMONE_METABOLIC_PROCESS
GOBP_THYROID_HORMONE_TRANSPO...          SET       9     -0.04655    -0.001022      0.26705      0.56919 GOBP_THYROID_HORMONE_TRANSPORT
GOBP_THYROID_STIMULATING_HOR...          SET       6      0.15939    0.0028574      0.37035      0.33346 GOBP_THYROID_STIMULATING_HORMONE_SECRETING_CELL_DIFFERENTIATION
GOBP_TIGHT_JUNCTION_ORGANIZA...          SET      75     0.041242    0.0026091      0.10588      0.34846 GOBP_TIGHT_JUNCTION_ORGANIZATION
GOBP_TISSUE_HOMEOSTASIS                  SET     248      0.08309    0.0095141      0.05642     0.070425 GOBP_TISSUE_HOMEOSTASIS
GOBP_TISSUE_MIGRATION                    SET     298    -0.057605   -0.0072205     0.051646      0.86765 GOBP_TISSUE_MIGRATION
GOBP_TISSUE_MORPHOGENESIS                SET     601     0.023885    0.0042164     0.037171      0.26026 GOBP_TISSUE_MORPHOGENESIS
GOBP_TISSUE_REGENERATION                 SET      67    -0.077993   -0.0046645      0.11577      0.74974 GOBP_TISSUE_REGENERATION
GOBP_TISSUE_REMODELING                   SET     161    -0.034308   -0.0031727     0.069168      0.69005 GOBP_TISSUE_REMODELING
GOBP_TNFSF11_MEDIATED_SIGNAL...          SET       4      0.26737    0.0039137      0.52852      0.30648 GOBP_TNFSF11_MEDIATED_SIGNALING_PATHWAY
GOBP_TOLERANCE_INDUCTION                 SET      28      0.57838     0.022385      0.19001    0.0011695 GOBP_TOLERANCE_INDUCTION
GOBP_TOLERANCE_INDUCTION_DEP...          SET       5       1.1692     0.019134      0.43691     0.003729 GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE
GOBP_TOLERANCE_INDUCTION_TO_...          SET       4      0.36386    0.0053261      0.50427      0.23529 GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN
GOBP_TOLL_LIKE_RECEPTOR_2_SI...          SET      16      0.13504    0.0039521      0.26859      0.30757 GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_3_SI...          SET      19    -0.039212   -0.0012505      0.19638      0.57913 GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_7_SI...          SET       9      0.21191    0.0046522      0.30505      0.24364 GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_8_SI...          SET       2      0.36823    0.0038116       0.6033      0.27082 GOBP_TOLL_LIKE_RECEPTOR_8_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_9_SI...          SET      17      0.49013     0.014785      0.25463      0.02713 GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY
GOBP_TOLL_LIKE_RECEPTOR_SIGN...          SET      60    -0.019452   -0.0011011       0.1096      0.57043 GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GOBP_TOLL_SIGNALING_PATHWAY              SET       7      0.22475    0.0043518      0.37658      0.27532 GOBP_TOLL_SIGNALING_PATHWAY
GOBP_TONGUE_DEVELOPMENT                  SET      20     0.088683    0.0029015      0.20874      0.33547 GOBP_TONGUE_DEVELOPMENT
GOBP_TONGUE_MORPHOGENESIS                SET      10      0.11857    0.0027437      0.29795      0.34534 GOBP_TONGUE_MORPHOGENESIS
GOBP_TONIC_SMOOTH_MUSCLE_CON...          SET      11     0.078297    0.0019003      0.32131      0.40374 GOBP_TONIC_SMOOTH_MUSCLE_CONTRACTION
GOBP_TOOTH_ERUPTION                      SET       7      0.56687     0.010976      0.35265     0.053985 GOBP_TOOTH_ERUPTION
GOBP_TOOTH_MINERALIZATION                SET      27      0.22455    0.0085347      0.17982      0.10588 GOBP_TOOTH_MINERALIZATION
GOBP_TORC1_SIGNALING                     SET      55     -0.09959   -0.0053982      0.11161      0.81387 GOBP_TORC1_SIGNALING
GOBP_TORC2_SIGNALING                     SET      11      0.12876     0.003125      0.26146       0.3112 GOBP_TORC2_SIGNALING
GOBP_TOR_SIGNALING                       SET     125     -0.10231    -0.008345     0.075126      0.91337 GOBP_TOR_SIGNALING
GOBP_TOXIN_METABOLIC_PROCESS             SET      17      -0.3682    -0.011107      0.21432      0.95709 GOBP_TOXIN_METABOLIC_PROCESS
GOBP_TOXIN_TRANSPORT                     SET      39    -0.030437   -0.0013899      0.13042      0.59226 GOBP_TOXIN_TRANSPORT
GOBP_TRABECULA_FORMATION                 SET      26     0.067835    0.0025301      0.18309      0.35551 GOBP_TRABECULA_FORMATION
GOBP_TRABECULA_MORPHOGENESIS             SET      46    -0.025273   -0.0012531        0.144      0.56966 GOBP_TRABECULA_MORPHOGENESIS
GOBP_TRACHEA_CARTILAGE_DEVEL...          SET       7      0.21688    0.0041994      0.38255      0.28538 GOBP_TRACHEA_CARTILAGE_DEVELOPMENT
GOBP_TRACHEA_DEVELOPMENT                 SET      18      0.24408    0.0075763      0.23121      0.14556 GOBP_TRACHEA_DEVELOPMENT
GOBP_TRACHEA_FORMATION                   SET       7      0.30823    0.0059681      0.36709      0.20056 GOBP_TRACHEA_FORMATION
GOBP_TRACHEA_MORPHOGENESIS               SET      11      0.16838    0.0040866      0.29473      0.28389 GOBP_TRACHEA_MORPHOGENESIS
GOBP_TRAIL_ACTIVATED_APOPTOT...          SET      11    -0.076117   -0.0018473      0.27332      0.60968 GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY
GOBP_TRANSCRIPTION_BY_RNA_PO...1         SET      58     -0.13593   -0.0075655      0.10234      0.90794 GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I
GOBP_TRANSCRIPTION_BY_RNA_PO...2         SET      50     0.091469     0.004728       0.1111      0.20517 GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III
GOBP_TRANSCRIPTION_COUPLED_N...          SET      10    -0.059807    -0.001384      0.24602      0.59603 GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR
GOBP_TRANSCRIPTION_DEPENDENT...          SET       7      0.36455    0.0070587      0.36952      0.16194 GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY
GOBP_TRANSCRIPTION_FACTOR_CA...          SET       4     -0.85403    -0.012501      0.42995       0.9765 GOBP_TRANSCRIPTION_FACTOR_CATABOLIC_PROCESS
GOBP_TRANSCRIPTION_INITIATIO...1         SET       8    -0.057172   -0.0011834       0.2565      0.58819 GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_III_PROMOTER
GOBP_TRANSCRIPTION_INITIATIO...2         SET      92      0.10462     0.007327     0.085955      0.11179 GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER
GOBP_TRANSCRIPTION_INITIATIO...3         SET      10     -0.14521   -0.0033604      0.24046      0.72704 GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_I_PROMOTER
GOBP_TRANSCRIPTION_INITIATIO...4         SET      27      0.24247    0.0092157      0.15807     0.062524 GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING
GOBP_TRANSCRIPTION_PREINITIA...          SET      64     0.013959   0.00081603      0.10231      0.44574 GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY
GOBP_TRANSCYTOSIS                        SET      19     0.013024   0.00041533      0.19388      0.47322 GOBP_TRANSCYTOSIS
GOBP_TRANSDIFFERENTIATION                SET       7      0.12131    0.0023489      0.38923      0.37765 GOBP_TRANSDIFFERENTIATION
GOBP_TRANSEPITHELIAL_CHLORID...          SET       8      0.49173     0.010178      0.33802     0.072878 GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT
GOBP_TRANSEPITHELIAL_TRANSPO...          SET      33      0.17258    0.0072504      0.16767      0.15169 GOBP_TRANSEPITHELIAL_TRANSPORT
GOBP_TRANSFERRIN_TRANSPORT               SET      10     -0.12528    -0.002899      0.25347      0.68943 GOBP_TRANSFERRIN_TRANSPORT
GOBP_TRANSFORMING_GROWTH_FAC...1         SET      13    -0.045272   -0.0011944      0.25802      0.56964 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION
GOBP_TRANSFORMING_GROWTH_FAC...2         SET       9      0.31261    0.0068632      0.29958      0.14836 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION
GOBP_TRANSFORMING_GROWTH_FAC...3         SET      12      0.27254    0.0069084      0.24816      0.13606 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION
GOBP_TRANSFORMING_GROWTH_FAC...4         SET      39     0.012739   0.00058171      0.14762      0.46562 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION
GOBP_TRANSFORMING_GROWTH_FAC...5         SET     200     0.062172    0.0064013     0.061446      0.15582 GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY
GOBP_TRANSITION_BETWEEN_FAST...          SET       6        -0.27   -0.0048402      0.34186      0.78517 GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER
GOBP_TRANSITION_METAL_ION_TR...          SET      90    -0.059253   -0.0041047     0.083651      0.76063 GOBP_TRANSITION_METAL_ION_TRANSPORT
GOBP_TRANSLATIONAL_ELONGATION            SET      58    -0.077123   -0.0042926       0.1008      0.77789 GOBP_TRANSLATIONAL_ELONGATION
GOBP_TRANSLATIONAL_INITIATION            SET     107   -0.0084707  -0.00063953     0.077489      0.54352 GOBP_TRANSLATIONAL_INITIATION
GOBP_TRANSLATIONAL_READTHROU...          SET      10     -0.41498    -0.009603      0.25918      0.94531 GOBP_TRANSLATIONAL_READTHROUGH
GOBP_TRANSLATIONAL_TERMINATI...          SET      16      0.13849    0.0040531      0.18718      0.22969 GOBP_TRANSLATIONAL_TERMINATION
GOBP_TRANSLESION_SYNTHESIS               SET      25     0.074126    0.0027111      0.15259      0.31356 GOBP_TRANSLESION_SYNTHESIS
GOBP_TRANSLOCATION_OF_MOLECU...          SET       7     -0.24787   -0.0047994      0.27071      0.82007 GOBP_TRANSLOCATION_OF_MOLECULES_INTO_HOST
GOBP_TRANSMEMBRANE_RECEPTOR_...1         SET     351     0.034432    0.0046772     0.047968      0.23645 GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY
GOBP_TRANSMEMBRANE_RECEPTOR_...2         SET     584    -0.016306   -0.0028389     0.037578      0.66783 GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY
GOBP_TRANSMEMBRANE_RECEPTOR_...3         SET       6     0.035519   0.00063674      0.38986       0.4637 GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY
GOBP_TRANSMEMBRANE_TRANSPORT             SET    1438    0.0083941    0.0022384     0.024075      0.36367 GOBP_TRANSMEMBRANE_TRANSPORT
GOBP_TRANSMISSION_OF_NERVE_I...          SET      63    -0.025844    -0.001499      0.11071      0.59229 GOBP_TRANSMISSION_OF_NERVE_IMPULSE
GOBP_TRANSPORT_ALONG_MICROTU...          SET     166     0.058946    0.0055343     0.065205        0.183 GOBP_TRANSPORT_ALONG_MICROTUBULE
GOBP_TRANSPORT_OF_VIRUS                  SET      21     -0.08698    -0.002916      0.19555      0.67177 GOBP_TRANSPORT_OF_VIRUS
GOBP_TRANSPOSITION                       SET      32      0.09833     0.004068      0.15875      0.26783 GOBP_TRANSPOSITION
GOBP_TRANSPOSITION_RNA_MEDIA...          SET       6    -0.070603   -0.0012657      0.31701      0.58812 GOBP_TRANSPOSITION_RNA_MEDIATED
GOBP_TRANS_SYNAPTIC_SIGNALIN...1         SET       7     -0.15433   -0.0029882      0.35113      0.66985 GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID
GOBP_TRANS_SYNAPTIC_SIGNALIN...2         SET       7      0.47547    0.0092063      0.39174      0.11244 GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX
GOBP_TRANS_SYNAPTIC_SIGNALIN...3         SET      12     -0.20213   -0.0051236      0.27324      0.77027 GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION
GOBP_TRICARBOXYLIC_ACID_CYCLE            SET      30      -0.1852   -0.0074192      0.15863       0.8785 GOBP_TRICARBOXYLIC_ACID_CYCLE
GOBP_TRICARBOXYLIC_ACID_META...          SET      13     -0.18336   -0.0048374      0.24289      0.77483 GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS
GOBP_TRICUSPID_VALVE_DEVELOP...          SET       6     -0.17733   -0.0031789      0.41943      0.66377 GOBP_TRICUSPID_VALVE_DEVELOPMENT
GOBP_TRICUSPID_VALVE_MORPHOG...          SET       5     0.070699     0.001157      0.45668      0.43849 GOBP_TRICUSPID_VALVE_MORPHOGENESIS
GOBP_TRIF_DEPENDENT_TOLL_LIK...          SET       8     -0.16358   -0.0033859      0.29531      0.71018 GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GOBP_TRIGEMINAL_NERVE_DEVELO...          SET      10      0.56425     0.013057      0.29646     0.028509 GOBP_TRIGEMINAL_NERVE_DEVELOPMENT
GOBP_TRIGLYCERIDE_BIOSYNTHET...          SET      35     0.069068    0.0029881      0.14687      0.31908 GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS
GOBP_TRIGLYCERIDE_CATABOLIC_...          SET      24    -0.068278   -0.0024468      0.20429      0.63089 GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS
GOBP_TRIGLYCERIDE_METABOLIC_...          SET      91    -0.010122  -0.00070502     0.093146      0.54326 GOBP_TRIGLYCERIDE_METABOLIC_PROCESS
